ID,Order,Emotion,PrePost,Trial,ITI
112,NNP,Neutral,Post,9,548
112,NNP,Neutral,Post,10,586
112,NNP,Neutral,Post,11,608
112,NNP,Neutral,Post,12,573
112,NNP,Neutral,Post,13,571
112,NNP,Neutral,Post,14,592
112,NNP,Neutral,Post,15,526
112,NNP,Neutral,Post,16,589
112,NNP,Neutral,Post,17,475
112,NNP,Neutral,Post,18,637
112,NNP,Neutral,Post,19,496
112,NNP,Neutral,Post,20,577
112,NNP,Neutral,Post,21,599
112,NNP,Neutral,Post,22,556
112,NNP,Neutral,Post,23,491
112,NNP,Neutral,Post,24,579
112,NNP,Neutral,Post,25,594
112,NNP,Neutral,Post,26,551
112,NNP,Neutral,Post,27,582
112,NNP,Neutral,Post,28,659
112,NNP,Neutral,Post,29,550
112,NNP,Neutral,Post,30,597
112,NNP,Neutral,Post,31,627
112,NNP,Neutral,Post,32,574
112,NNP,Neutral,Post,33,604
112,NNP,Neutral,Post,34,601
112,NNP,Neutral,Post,35,559
112,NNP,Neutral,Post,36,525
112,NNP,Neutral,Post,37,613
112,NNP,Neutral,Post,38,618
112,NNP,Neutral,Post,39,638
112,NNP,Neutral,Post,40,643
112,NNP,Neutral,Post,41,599
112,NNP,Neutral,Post,42,596
112,NNP,Neutral,Post,43,592
112,NNP,Neutral,Post,44,549
112,NNP,Neutral,Post,45,501
112,NNP,Negative,Pre,1,1332
112,NNP,Negative,Pre,2,564
112,NNP,Negative,Pre,3,626
112,NNP,Negative,Pre,4,583
112,NNP,Negative,Pre,5,645
112,NNP,Negative,Pre,6,624
112,NNP,Negative,Pre,7,723
112,NNP,Negative,Pre,8,644
112,NNP,Negative,Pre,9,695
112,NNP,Negative,Pre,10,712
112,NNP,Negative,Pre,11,632
112,NNP,Negative,Pre,12,676
112,NNP,Negative,Pre,13,671
112,NNP,Negative,Pre,14,776
112,NNP,Negative,Pre,15,765
112,NNP,Negative,Pre,16,732
112,NNP,Negative,Pre,17,733
112,NNP,Negative,Pre,18,692
112,NNP,Negative,Pre,19,780
112,NNP,Negative,Pre,20,778
112,NNP,Negative,Pre,21,697
112,NNP,Negative,Pre,22,795
112,NNP,Negative,Pre,23,735
112,NNP,Negative,Pre,24,808
112,NNP,Negative,Pre,25,748
112,NNP,Negative,Pre,26,732
112,NNP,Negative,Pre,27,724
112,NNP,Negative,Pre,28,804
112,NNP,Negative,Pre,29,809
112,NNP,Negative,Pre,30,782
112,NNP,Negative,Pre,31,820
112,NNP,Negative,Pre,32,721
112,NNP,Negative,Pre,33,712
112,NNP,Negative,Pre,34,688
112,NNP,Negative,Pre,35,763
112,NNP,Negative,Pre,36,681
112,NNP,Negative,Pre,37,763
112,NNP,Negative,Pre,38,689
112,NNP,Negative,Pre,39,683
112,NNP,Negative,Pre,40,670
112,NNP,Negative,Pre,41,632
112,NNP,Negative,Pre,42,748
112,NNP,Negative,Pre,43,659
112,NNP,Negative,Pre,44,790
112,NNP,Negative,Pre,45,682
112,NNP,Negative,Post,1,1052
112,NNP,Negative,Post,2,463
112,NNP,Negative,Post,3,586
112,NNP,Negative,Post,4,615
112,NNP,Negative,Post,5,628
112,NNP,Negative,Post,6,560
112,NNP,Negative,Post,7,623
112,NNP,Negative,Post,8,602
112,NNP,Negative,Post,9,687
112,NNP,Negative,Post,10,544
112,NNP,Negative,Post,11,511
112,NNP,Negative,Post,12,608
112,NNP,Negative,Post,13,605
112,NNP,Negative,Post,14,634
112,NNP,Negative,Post,15,598
112,NNP,Negative,Post,16,595
112,NNP,Negative,Post,17,545
112,NNP,Negative,Post,18,600
112,NNP,Negative,Post,19,581
112,NNP,Negative,Post,20,602
112,NNP,Negative,Post,21,576
112,NNP,Negative,Post,22,630
112,NNP,Negative,Post,23,434
112,NNP,Negative,Post,24,542
112,NNP,Negative,Post,25,645
112,NNP,Negative,Post,26,576
112,NNP,Negative,Post,27,470
112,NNP,Negative,Post,28,544
112,NNP,Negative,Post,29,551
112,NNP,Negative,Post,30,639
112,NNP,Negative,Post,31,491
112,NNP,Negative,Post,32,676
112,NNP,Negative,Post,33,534
112,NNP,Negative,Post,34,509
112,NNP,Negative,Post,35,638
112,NNP,Negative,Post,36,569
112,NNP,Negative,Post,37,585
112,NNP,Negative,Post,38,583
112,NNP,Negative,Post,39,613
112,NNP,Negative,Post,40,529
112,NNP,Negative,Post,41,537
112,NNP,Negative,Post,42,489
112,NNP,Negative,Post,43,489
112,NNP,Negative,Post,44,668
112,NNP,Negative,Post,45,471
113,PNN,Positive,Pre,1,1413
113,PNN,Positive,Pre,2,544
113,PNN,Positive,Pre,3,663
113,PNN,Positive,Pre,4,619
113,PNN,Positive,Pre,5,646
113,PNN,Positive,Pre,6,530
113,PNN,Positive,Pre,7,619
113,PNN,Positive,Pre,8,511
113,PNN,Positive,Pre,9,544
113,PNN,Positive,Pre,10,559
113,PNN,Positive,Pre,11,526
113,PNN,Positive,Pre,12,549
113,PNN,Positive,Pre,13,572
113,PNN,Positive,Pre,14,578
113,PNN,Positive,Pre,15,608
113,PNN,Positive,Pre,16,700
113,PNN,Positive,Pre,17,574
113,PNN,Positive,Pre,18,533
113,PNN,Positive,Pre,19,548
113,PNN,Positive,Pre,20,548
113,PNN,Positive,Pre,21,531
113,PNN,Positive,Pre,22,411
113,PNN,Positive,Pre,23,448
113,PNN,Positive,Pre,24,459
113,PNN,Positive,Pre,25,445
113,PNN,Positive,Pre,26,401
113,PNN,Positive,Pre,27,509
113,PNN,Positive,Pre,28,398
113,PNN,Positive,Pre,29,508
113,PNN,Positive,Pre,30,444
113,PNN,Positive,Pre,31,432
113,PNN,Positive,Pre,32,355
113,PNN,Positive,Pre,33,491
113,PNN,Positive,Pre,34,388
113,PNN,Positive,Pre,35,418
113,PNN,Positive,Pre,36,406
113,PNN,Positive,Pre,37,427
113,PNN,Positive,Pre,38,463
113,PNN,Positive,Pre,39,426
113,PNN,Positive,Pre,40,422
113,PNN,Positive,Pre,41,482
113,PNN,Positive,Pre,42,436
113,PNN,Positive,Pre,43,488
113,PNN,Positive,Pre,44,409
113,PNN,Positive,Pre,45,406
113,PNN,Positive,Post,1,1327
113,PNN,Positive,Post,2,263
113,PNN,Positive,Post,3,233
113,PNN,Positive,Post,4,269
113,PNN,Positive,Post,5,248
113,PNN,Positive,Post,6,267
113,PNN,Positive,Post,7,237
113,PNN,Positive,Post,8,346
113,PNN,Positive,Post,9,240
113,PNN,Positive,Post,10,196
113,PNN,Positive,Post,11,418
113,PNN,Positive,Post,12,222
113,PNN,Positive,Post,13,218
113,PNN,Positive,Post,14,214
113,PNN,Positive,Post,15,219
113,PNN,Positive,Post,16,257
113,PNN,Positive,Post,17,339
113,PNN,Positive,Post,18,236
113,PNN,Positive,Post,19,328
113,PNN,Positive,Post,20,176
113,PNN,Positive,Post,21,349
113,PNN,Positive,Post,22,293
113,PNN,Positive,Post,23,262
113,PNN,Positive,Post,24,289
113,PNN,Positive,Post,25,234
113,PNN,Positive,Post,26,279
113,PNN,Positive,Post,27,288
113,PNN,Positive,Post,28,299
113,PNN,Positive,Post,29,284
113,PNN,Positive,Post,30,237
113,PNN,Positive,Post,31,290
113,PNN,Positive,Post,32,308
113,PNN,Positive,Post,33,205
113,PNN,Positive,Post,34,225
113,PNN,Positive,Post,35,285
113,PNN,Positive,Post,36,207
113,PNN,Positive,Post,37,291
113,PNN,Positive,Post,38,253
113,PNN,Positive,Post,39,263
113,PNN,Positive,Post,40,186
113,PNN,Positive,Post,41,263
113,PNN,Positive,Post,42,322
113,PNN,Positive,Post,43,234
113,PNN,Positive,Post,44,254
113,PNN,Positive,Post,45,273
113,PNN,Neutral,Pre,1,816
113,PNN,Neutral,Pre,2,365
113,PNN,Neutral,Pre,3,315
113,PNN,Neutral,Pre,4,379
113,PNN,Neutral,Pre,5,401
113,PNN,Neutral,Pre,6,382
113,PNN,Neutral,Pre,7,364
113,PNN,Neutral,Pre,8,515
113,PNN,Neutral,Pre,9,539
113,PNN,Neutral,Pre,10,395
113,PNN,Neutral,Pre,11,487
113,PNN,Neutral,Pre,12,417
113,PNN,Neutral,Pre,13,326
113,PNN,Neutral,Pre,14,453
113,PNN,Neutral,Pre,15,513
113,PNN,Neutral,Pre,16,466
113,PNN,Neutral,Pre,17,467
113,PNN,Neutral,Pre,18,462
113,PNN,Neutral,Pre,19,504
113,PNN,Neutral,Pre,20,498
113,PNN,Neutral,Pre,21,531
113,PNN,Neutral,Pre,22,467
113,PNN,Neutral,Pre,23,430
113,PNN,Neutral,Pre,24,513
113,PNN,Neutral,Pre,25,386
113,PNN,Neutral,Pre,26,576
113,PNN,Neutral,Pre,27,510
113,PNN,Neutral,Pre,28,566
113,PNN,Neutral,Pre,29,500
113,PNN,Neutral,Pre,30,414
113,PNN,Neutral,Pre,31,538
113,PNN,Neutral,Pre,32,442
113,PNN,Neutral,Pre,33,421
113,PNN,Neutral,Pre,34,521
113,PNN,Neutral,Pre,35,401
113,PNN,Neutral,Pre,36,446
113,PNN,Neutral,Pre,37,482
113,PNN,Neutral,Pre,38,396
113,PNN,Neutral,Pre,39,449
113,PNN,Neutral,Pre,40,539
113,PNN,Neutral,Pre,41,594
113,PNN,Neutral,Pre,42,552
113,PNN,Neutral,Pre,43,544
113,PNN,Neutral,Pre,44,646
113,PNN,Neutral,Pre,45,498
113,PNN,Neutral,Post,1,1049
113,PNN,Neutral,Post,2,236
113,PNN,Neutral,Post,3,296
113,PNN,Neutral,Post,4,289
113,PNN,Neutral,Post,5,283
113,PNN,Neutral,Post,6,268
113,PNN,Neutral,Post,7,303
113,PNN,Neutral,Post,8,336
113,PNN,Neutral,Post,9,296
113,PNN,Neutral,Post,10,217
113,PNN,Neutral,Post,11,374
113,PNN,Neutral,Post,12,276
113,PNN,Neutral,Post,13,342
113,PNN,Neutral,Post,14,269
113,PNN,Neutral,Post,15,263
113,PNN,Neutral,Post,16,298
113,PNN,Neutral,Post,17,211
113,PNN,Neutral,Post,18,280
113,PNN,Neutral,Post,19,234
113,PNN,Neutral,Post,20,246
113,PNN,Neutral,Post,21,289
113,PNN,Neutral,Post,22,258
113,PNN,Neutral,Post,23,253
113,PNN,Neutral,Post,24,272
113,PNN,Neutral,Post,25,267
113,PNN,Neutral,Post,26,302
113,PNN,Neutral,Post,27,271
113,PNN,Neutral,Post,28,289
113,PNN,Neutral,Post,29,314
113,PNN,Neutral,Post,30,203
113,PNN,Neutral,Post,31,281
113,PNN,Neutral,Post,32,282
113,PNN,Neutral,Post,33,269
113,PNN,Neutral,Post,34,271
113,PNN,Neutral,Post,35,257
113,PNN,Neutral,Post,36,261
113,PNN,Neutral,Post,37,263
113,PNN,Neutral,Post,38,226
113,PNN,Neutral,Post,39,245
113,PNN,Neutral,Post,40,273
113,PNN,Neutral,Post,41,219
113,PNN,Neutral,Post,42,279
113,PNN,Neutral,Post,43,289
113,PNN,Neutral,Post,44,218
113,PNN,Neutral,Post,45,271
113,PNN,Negative,Pre,1,837
113,PNN,Negative,Pre,2,177
113,PNN,Negative,Pre,3,198
113,PNN,Negative,Pre,4,252
113,PNN,Negative,Pre,5,206
113,PNN,Negative,Pre,6,267
113,PNN,Negative,Pre,7,253
113,PNN,Negative,Pre,8,232
113,PNN,Negative,Pre,9,236
113,PNN,Negative,Pre,10,336
113,PNN,Negative,Pre,11,199
113,PNN,Negative,Pre,12,228
113,PNN,Negative,Pre,13,272
113,PNN,Negative,Pre,14,258
113,PNN,Negative,Pre,15,189
113,PNN,Negative,Pre,16,187
113,PNN,Negative,Pre,17,319
113,PNN,Negative,Pre,18,208
113,PNN,Negative,Pre,19,221
113,PNN,Negative,Pre,20,265
113,PNN,Negative,Pre,21,284
113,PNN,Negative,Pre,22,165
113,PNN,Negative,Pre,23,205
113,PNN,Negative,Pre,24,186
113,PNN,Negative,Pre,25,262
113,PNN,Negative,Pre,26,201
113,PNN,Negative,Pre,27,302
113,PNN,Negative,Pre,28,303
113,PNN,Negative,Pre,29,192
113,PNN,Negative,Pre,30,149
113,PNN,Negative,Pre,31,236
113,PNN,Negative,Pre,32,208
113,PNN,Negative,Pre,33,204
113,PNN,Negative,Pre,34,177
113,PNN,Negative,Pre,35,159
113,PNN,Negative,Pre,36,254
113,PNN,Negative,Pre,37,105
113,PNN,Negative,Pre,38,193
113,PNN,Negative,Pre,39,182
113,PNN,Negative,Pre,40,125
113,PNN,Negative,Pre,41,132
113,PNN,Negative,Pre,42,332
113,PNN,Negative,Pre,43,180
113,PNN,Negative,Pre,44,290
113,PNN,Negative,Pre,45,203
113,PNN,Negative,Post,1,681
113,PNN,Negative,Post,2,403
113,PNN,Negative,Post,3,512
113,PNN,Negative,Post,4,449
113,PNN,Negative,Post,5,460
113,PNN,Negative,Post,6,479
113,PNN,Negative,Post,7,417
113,PNN,Negative,Post,8,549
113,PNN,Negative,Post,9,453
113,PNN,Negative,Post,10,488
113,PNN,Negative,Post,11,449
113,PNN,Negative,Post,12,453
113,PNN,Negative,Post,13,448
113,PNN,Negative,Post,14,499
113,PNN,Negative,Post,15,540
113,PNN,Negative,Post,16,419
113,PNN,Negative,Post,17,576
113,PNN,Negative,Post,18,406
113,PNN,Negative,Post,19,467
113,PNN,Negative,Post,20,493
113,PNN,Negative,Post,21,439
113,PNN,Negative,Post,22,402
113,PNN,Negative,Post,23,495
113,PNN,Negative,Post,24,440
113,PNN,Negative,Post,25,491
113,PNN,Negative,Post,26,373
113,PNN,Negative,Post,27,451
113,PNN,Negative,Post,28,478
113,PNN,Negative,Post,29,424
113,PNN,Negative,Post,30,460
113,PNN,Negative,Post,31,566
113,PNN,Negative,Post,32,373
113,PNN,Negative,Post,33,451
113,PNN,Negative,Post,34,462
113,PNN,Negative,Post,35,393
113,PNN,Negative,Post,36,398
113,PNN,Negative,Post,37,315
113,PNN,Negative,Post,38,396
113,PNN,Negative,Post,39,385
113,PNN,Negative,Post,40,414
113,PNN,Negative,Post,41,299
113,PNN,Negative,Post,42,348
113,PNN,Negative,Post,43,444
113,PNN,Negative,Post,44,335
113,PNN,Negative,Post,45,343
117,PNN,Positive,Pre,1,1411
117,PNN,Positive,Pre,2,753
117,PNN,Positive,Pre,3,743
117,PNN,Positive,Pre,4,751
117,PNN,Positive,Pre,5,734
117,PNN,Positive,Pre,6,814
117,PNN,Positive,Pre,7,795
117,PNN,Positive,Pre,8,752
117,PNN,Positive,Pre,9,703
117,PNN,Positive,Pre,10,785
117,PNN,Positive,Pre,11,735
117,PNN,Positive,Pre,12,742
117,PNN,Positive,Pre,13,726
117,PNN,Positive,Pre,14,686
117,PNN,Positive,Pre,15,815
117,PNN,Positive,Pre,16,780
117,PNN,Positive,Pre,17,713
117,PNN,Positive,Pre,18,722
117,PNN,Positive,Pre,19,803
117,PNN,Positive,Pre,20,808
117,PNN,Positive,Pre,21,709
117,PNN,Positive,Pre,22,703
117,PNN,Positive,Pre,23,744
117,PNN,Positive,Pre,24,752
117,PNN,Positive,Pre,25,727
117,PNN,Positive,Pre,26,711
117,PNN,Positive,Pre,27,759
117,PNN,Positive,Pre,28,759
117,PNN,Positive,Pre,29,757
117,PNN,Positive,Pre,30,788
117,PNN,Positive,Pre,31,786
117,PNN,Positive,Pre,32,840
117,PNN,Positive,Pre,33,684
117,PNN,Positive,Pre,34,710
117,PNN,Positive,Pre,35,711
117,PNN,Positive,Pre,36,727
117,PNN,Positive,Pre,37,744
117,PNN,Positive,Pre,38,712
117,PNN,Positive,Pre,39,809
117,PNN,Positive,Pre,40,645
117,PNN,Positive,Pre,41,768
117,PNN,Positive,Pre,42,712
117,PNN,Positive,Pre,43,656
117,PNN,Positive,Pre,44,723
117,PNN,Positive,Pre,45,707
117,PNN,Positive,Post,1,1338
117,PNN,Positive,Post,2,538
117,PNN,Positive,Post,3,554
117,PNN,Positive,Post,4,721
117,PNN,Positive,Post,5,698
117,PNN,Positive,Post,6,626
117,PNN,Positive,Post,7,590
117,PNN,Positive,Post,8,644
117,PNN,Positive,Post,9,663
117,PNN,Positive,Post,10,642
117,PNN,Positive,Post,11,638
117,PNN,Positive,Post,12,666
117,PNN,Positive,Post,13,620
117,PNN,Positive,Post,14,682
117,PNN,Positive,Post,15,635
117,PNN,Positive,Post,16,558
117,PNN,Positive,Post,17,645
117,PNN,Positive,Post,18,657
117,PNN,Positive,Post,19,660
117,PNN,Positive,Post,20,606
117,PNN,Positive,Post,21,644
117,PNN,Positive,Post,22,575
117,PNN,Positive,Post,23,630
117,PNN,Positive,Post,24,715
117,PNN,Positive,Post,25,643
117,PNN,Positive,Post,26,662
117,PNN,Positive,Post,27,721
117,PNN,Positive,Post,28,569
117,PNN,Positive,Post,29,622
117,PNN,Positive,Post,30,660
117,PNN,Positive,Post,31,647
117,PNN,Positive,Post,32,642
117,PNN,Positive,Post,33,614
117,PNN,Positive,Post,34,634
117,PNN,Positive,Post,35,742
117,PNN,Positive,Post,36,702
117,PNN,Positive,Post,37,607
117,PNN,Positive,Post,38,676
117,PNN,Positive,Post,39,623
117,PNN,Positive,Post,40,667
117,PNN,Positive,Post,41,622
117,PNN,Positive,Post,42,682
117,PNN,Positive,Post,43,588
117,PNN,Positive,Post,44,682
117,PNN,Positive,Post,45,604
117,PNN,Neutral,Pre,1,969
117,PNN,Neutral,Pre,2,488
117,PNN,Neutral,Pre,3,370
117,PNN,Neutral,Pre,4,648
117,PNN,Neutral,Pre,5,458
117,PNN,Neutral,Pre,6,558
117,PNN,Neutral,Pre,7,470
117,PNN,Neutral,Pre,8,584
117,PNN,Neutral,Pre,9,462
117,PNN,Neutral,Pre,10,520
117,PNN,Neutral,Pre,11,441
117,PNN,Neutral,Pre,12,525
117,PNN,Neutral,Pre,13,430
117,PNN,Neutral,Pre,14,474
117,PNN,Neutral,Pre,15,523
117,PNN,Neutral,Pre,16,419
117,PNN,Neutral,Pre,17,519
117,PNN,Neutral,Pre,18,522
117,PNN,Neutral,Pre,19,513
117,PNN,Neutral,Pre,20,450
117,PNN,Neutral,Pre,21,486
117,PNN,Neutral,Pre,22,495
117,PNN,Neutral,Pre,23,480
117,PNN,Neutral,Pre,24,435
117,PNN,Neutral,Pre,25,502
117,PNN,Neutral,Pre,26,511
117,PNN,Neutral,Pre,27,528
117,PNN,Neutral,Pre,28,481
117,PNN,Neutral,Pre,29,491
117,PNN,Neutral,Pre,30,493
117,PNN,Neutral,Pre,31,462
117,PNN,Neutral,Pre,32,447
117,PNN,Neutral,Pre,33,466
117,PNN,Neutral,Pre,34,469
117,PNN,Neutral,Pre,35,497
117,PNN,Neutral,Pre,36,434
117,PNN,Neutral,Pre,37,534
117,PNN,Neutral,Pre,38,437
117,PNN,Neutral,Pre,39,458
117,PNN,Neutral,Pre,40,436
117,PNN,Neutral,Pre,41,456
117,PNN,Neutral,Pre,42,468
117,PNN,Neutral,Pre,43,502
117,PNN,Neutral,Pre,44,358
117,PNN,Neutral,Pre,45,446
117,PNN,Neutral,Post,1,1078
117,PNN,Neutral,Post,2,513
117,PNN,Neutral,Post,3,593
117,PNN,Neutral,Post,4,526
117,PNN,Neutral,Post,5,573
117,PNN,Neutral,Post,6,605
117,PNN,Neutral,Post,7,633
117,PNN,Neutral,Post,8,613
117,PNN,Neutral,Post,9,642
117,PNN,Neutral,Post,10,573
117,PNN,Neutral,Post,11,595
117,PNN,Neutral,Post,12,561
117,PNN,Neutral,Post,13,568
117,PNN,Neutral,Post,14,639
117,PNN,Neutral,Post,15,561
117,PNN,Neutral,Post,16,592
117,PNN,Neutral,Post,17,645
117,PNN,Neutral,Post,18,521
117,PNN,Neutral,Post,19,697
117,PNN,Neutral,Post,20,571
117,PNN,Neutral,Post,21,617
117,PNN,Neutral,Post,22,615
117,PNN,Neutral,Post,23,530
117,PNN,Neutral,Post,24,619
117,PNN,Neutral,Post,25,663
117,PNN,Neutral,Post,26,602
117,PNN,Neutral,Post,27,535
117,PNN,Neutral,Post,28,575
117,PNN,Neutral,Post,29,709
117,PNN,Neutral,Post,30,510
117,PNN,Neutral,Post,31,606
117,PNN,Neutral,Post,32,531
117,PNN,Neutral,Post,33,675
117,PNN,Neutral,Post,34,550
117,PNN,Neutral,Post,35,589
117,PNN,Neutral,Post,36,594
117,PNN,Neutral,Post,37,623
117,PNN,Neutral,Post,38,661
117,PNN,Neutral,Post,39,695
117,PNN,Neutral,Post,40,576
117,PNN,Neutral,Post,41,616
117,PNN,Neutral,Post,42,620
117,PNN,Neutral,Post,43,592
117,PNN,Neutral,Post,44,662
117,PNN,Neutral,Post,45,697
117,PNN,Negative,Pre,1,989
117,PNN,Negative,Pre,2,443
117,PNN,Negative,Pre,3,479
117,PNN,Negative,Pre,4,489
117,PNN,Negative,Pre,5,457
117,PNN,Negative,Pre,6,469
117,PNN,Negative,Pre,7,440
117,PNN,Negative,Pre,8,443
117,PNN,Negative,Pre,9,486
117,PNN,Negative,Pre,10,457
117,PNN,Negative,Pre,11,484
117,PNN,Negative,Pre,12,494
117,PNN,Negative,Pre,13,471
117,PNN,Negative,Pre,14,394
117,PNN,Negative,Pre,15,527
117,PNN,Negative,Pre,16,383
117,PNN,Negative,Pre,17,421
117,PNN,Negative,Pre,18,474
117,PNN,Negative,Pre,19,460
117,PNN,Negative,Pre,20,358
117,PNN,Negative,Pre,21,469
117,PNN,Negative,Pre,22,432
117,PNN,Negative,Pre,23,460
117,PNN,Negative,Pre,24,390
117,PNN,Negative,Pre,25,483
117,PNN,Negative,Pre,26,438
117,PNN,Negative,Pre,27,434
117,PNN,Negative,Pre,28,502
117,PNN,Negative,Pre,29,470
117,PNN,Negative,Pre,30,450
117,PNN,Negative,Pre,31,397
117,PNN,Negative,Pre,32,450
117,PNN,Negative,Pre,33,493
117,PNN,Negative,Pre,34,470
117,PNN,Negative,Pre,35,458
117,PNN,Negative,Pre,36,445
117,PNN,Negative,Pre,37,440
117,PNN,Negative,Pre,38,460
117,PNN,Negative,Pre,39,440
117,PNN,Negative,Pre,40,435
117,PNN,Negative,Pre,41,503
117,PNN,Negative,Pre,42,432
117,PNN,Negative,Pre,43,468
117,PNN,Negative,Pre,44,469
117,PNN,Negative,Pre,45,400
117,PNN,Negative,Post,1,894
117,PNN,Negative,Post,2,463
117,PNN,Negative,Post,3,450
117,PNN,Negative,Post,4,557
117,PNN,Negative,Post,5,475
117,PNN,Negative,Post,6,470
117,PNN,Negative,Post,7,505
117,PNN,Negative,Post,8,489
117,PNN,Negative,Post,9,492
117,PNN,Negative,Post,10,421
117,PNN,Negative,Post,11,482
117,PNN,Negative,Post,12,484
117,PNN,Negative,Post,13,478
117,PNN,Negative,Post,14,536
117,PNN,Negative,Post,15,408
117,PNN,Negative,Post,16,501
117,PNN,Negative,Post,17,479
117,PNN,Negative,Post,18,489
117,PNN,Negative,Post,19,434
117,PNN,Negative,Post,20,454
117,PNN,Negative,Post,21,449
117,PNN,Negative,Post,22,444
117,PNN,Negative,Post,23,479
117,PNN,Negative,Post,24,449
117,PNN,Negative,Post,25,517
117,PNN,Negative,Post,26,454
117,PNN,Negative,Post,27,416
117,PNN,Negative,Post,28,477
117,PNN,Negative,Post,29,447
117,PNN,Negative,Post,30,435
117,PNN,Negative,Post,31,502
117,PNN,Negative,Post,32,464
117,PNN,Negative,Post,33,450
117,PNN,Negative,Post,34,446
117,PNN,Negative,Post,35,465
117,PNN,Negative,Post,36,419
117,PNN,Negative,Post,37,560
117,PNN,Negative,Post,38,431
117,PNN,Negative,Post,39,402
117,PNN,Negative,Post,40,448
117,PNN,Negative,Post,41,443
117,PNN,Negative,Post,42,486
117,PNN,Negative,Post,43,448
117,PNN,Negative,Post,44,435
117,PNN,Negative,Post,45,463
118,NNP,Positive,Pre,1,890
118,NNP,Positive,Pre,2,604
118,NNP,Positive,Pre,3,641
118,NNP,Positive,Pre,4,645
118,NNP,Positive,Pre,5,624
118,NNP,Positive,Pre,6,621
118,NNP,Positive,Pre,7,626
118,NNP,Positive,Pre,8,630
118,NNP,Positive,Pre,9,601
118,NNP,Positive,Pre,10,607
118,NNP,Positive,Pre,11,595
118,NNP,Positive,Pre,12,561
118,NNP,Positive,Pre,13,631
118,NNP,Positive,Pre,14,556
118,NNP,Positive,Pre,15,587
118,NNP,Positive,Pre,16,560
118,NNP,Positive,Pre,17,575
118,NNP,Positive,Pre,18,517
118,NNP,Positive,Pre,19,589
118,NNP,Positive,Pre,20,547
118,NNP,Positive,Pre,21,626
118,NNP,Positive,Pre,22,591
118,NNP,Positive,Pre,23,653
118,NNP,Positive,Pre,24,560
118,NNP,Positive,Pre,25,605
118,NNP,Positive,Pre,26,596
118,NNP,Positive,Pre,27,617
118,NNP,Positive,Pre,28,566
118,NNP,Positive,Pre,29,660
118,NNP,Positive,Pre,30,615
118,NNP,Positive,Pre,31,612
118,NNP,Positive,Pre,32,592
118,NNP,Positive,Pre,33,565
118,NNP,Positive,Pre,34,628
118,NNP,Positive,Pre,35,560
118,NNP,Positive,Pre,36,551
118,NNP,Positive,Pre,37,558
118,NNP,Positive,Pre,38,660
118,NNP,Positive,Pre,39,559
118,NNP,Positive,Pre,40,614
118,NNP,Positive,Pre,41,570
118,NNP,Positive,Pre,42,601
118,NNP,Positive,Pre,43,639
118,NNP,Positive,Pre,44,682
118,NNP,Positive,Pre,45,564
118,NNP,Positive,Post,1,674
118,NNP,Positive,Post,2,636
118,NNP,Positive,Post,3,680
118,NNP,Positive,Post,4,641
118,NNP,Positive,Post,5,685
118,NNP,Positive,Post,6,703
118,NNP,Positive,Post,7,720
118,NNP,Positive,Post,8,673
118,NNP,Positive,Post,9,692
118,NNP,Positive,Post,10,692
118,NNP,Positive,Post,11,767
118,NNP,Positive,Post,12,693
118,NNP,Positive,Post,13,630
118,NNP,Positive,Post,14,666
118,NNP,Positive,Post,15,597
118,NNP,Positive,Post,16,673
118,NNP,Positive,Post,17,628
118,NNP,Positive,Post,18,697
118,NNP,Positive,Post,19,657
118,NNP,Positive,Post,20,684
118,NNP,Positive,Post,21,622
118,NNP,Positive,Post,22,731
118,NNP,Positive,Post,23,666
118,NNP,Positive,Post,24,637
118,NNP,Positive,Post,25,673
118,NNP,Positive,Post,26,660
118,NNP,Positive,Post,27,702
118,NNP,Positive,Post,28,711
118,NNP,Positive,Post,29,728
118,NNP,Positive,Post,30,616
118,NNP,Positive,Post,31,645
118,NNP,Positive,Post,32,728
118,NNP,Positive,Post,33,680
118,NNP,Positive,Post,34,754
118,NNP,Positive,Post,35,714
118,NNP,Positive,Post,36,754
118,NNP,Positive,Post,37,649
118,NNP,Positive,Post,38,693
118,NNP,Positive,Post,39,726
118,NNP,Positive,Post,40,701
118,NNP,Positive,Post,41,680
118,NNP,Positive,Post,42,761
118,NNP,Positive,Post,43,607
118,NNP,Positive,Post,44,668
118,NNP,Positive,Post,45,647
118,NNP,Neutral,Pre,1,1033
118,NNP,Neutral,Pre,2,629
118,NNP,Neutral,Pre,3,649
118,NNP,Neutral,Pre,4,677
118,NNP,Neutral,Pre,5,607
118,NNP,Neutral,Pre,6,661
118,NNP,Neutral,Pre,7,551
118,NNP,Neutral,Pre,8,574
118,NNP,Neutral,Pre,9,629
118,NNP,Neutral,Pre,10,585
118,NNP,Neutral,Pre,11,503
118,NNP,Neutral,Pre,12,553
118,NNP,Neutral,Pre,13,519
118,NNP,Neutral,Pre,14,488
118,NNP,Neutral,Pre,15,545
118,NNP,Neutral,Pre,16,538
118,NNP,Neutral,Pre,17,546
118,NNP,Neutral,Pre,18,520
118,NNP,Neutral,Pre,19,521
118,NNP,Neutral,Pre,20,546
118,NNP,Neutral,Pre,21,522
118,NNP,Neutral,Pre,22,547
118,NNP,Neutral,Pre,23,514
118,NNP,Neutral,Pre,24,530
118,NNP,Neutral,Pre,25,515
118,NNP,Neutral,Pre,26,596
118,NNP,Neutral,Pre,27,465
